Date,Open,High,Low,Close,Body,Upper Wick,Lower Wick,,Gap,Inside Bar,% Change,,Volume,OBV,Vol SMA(20),,True Range,ATR(14),Hist Vol,BB Upper,BB Middle,BB Lower,,Avg Price,Avg Delta,ROC(5),,SMA(20),SMA(50),SMA(200),EMA(9),EMA(12),EMA(20),EMA(26),EMA(50),EMA(200),,MACD,Signal,MACD Hist,,R3,R2,R1,S1,S2,S3,,Kelt Upper,Kelt Mid,Kelt Lower,,Avg Up,Avg Down,RSI(9),StochRSI %K,StochRSI %D,,Avg Up 14,Avg Down 14,RSI(14),RSI Trend,,Williams %R,CCI,Momentum(10),,Plus DM,Minus DM,Plus DM14,Minus DM14,Plus DI14,Minus DI14,DX,ADX,,Tenkan,Kijun,Senkou A,Senkou B,Chikou,Senkou A+26,Senkou B+26
2026-01-15,1.1647,1.1647,1.1593,1.1609,-0.0038,0,0.0016,,0.0002,0,-0.31,,103092,1140781,104736,,54,49,3.07,1.1817,1.1711,1.1604,,1.1616,-31,-0.43,,1.1711,1.1652,,1.166,1.167,1.1681,1.1681,1.1672,,,-0.0011,0.0006,-0.0017,,1.1694,1.1667,1.164,1.1586,1.1559,1.1532,,1.1779,1.1681,1.1583,,5.6,14.3,28.14,6.19,23.61,,7.3,12.9,36.14,↓,,-92.16,-145.31,-0.0137,,0,42,117.21,173.96,239.2,355.02,19,18,,1.1668,1.1701,1.1685,1.1639,1.1609,1.1685,1.1639
2026-01-16,1.1609,1.1628,1.1585,1.1599,-0.001,0.0019,0.0014,,0,0,-0.09,,100800,1039981,103984,,43,49,3.07,1.1819,1.1703,1.1588,,1.1604,-12,-0.32,,1.1703,1.1654,,1.1648,1.1659,1.1673,1.1675,1.1669,,,-0.0016,0.0002,-0.0018,,1.1666,1.1645,1.1623,1.158,1.1559,1.1537,,1.1771,1.1673,1.1575,,5,13.8,26.6,0,15.16,,6.8,12.7,34.87,↑,,-93.14,-140.28,-0.0121,,0,8,108.84,169.53,222.12,345.98,22,18,,1.1664,1.1697,1.1681,1.1639,1.1599,1.1681,1.1639
2026-01-19,1.158,1.1649,1.1578,1.1646,0.0066,0.0003,0.0002,,-0.0019,0,0.41,,96721,1136702,102591,,71,51,3.47,1.1817,1.17,1.1582,,1.1624,20,-0.18,,1.17,1.1656,,1.1648,1.1657,1.167,1.1673,1.1668,,,-0.0016,-0.0002,-0.0014,,1.1742,1.1707,1.1671,1.16,1.1565,1.1529,,1.1772,1.167,1.1568,,9.7,12.3,44.09,100,35.4,,9.7,11.8,45.12,↓,,-66.34,-98.81,-0.0076,,21,0,122.07,157.42,239.35,308.67,13,18,,1.1641,1.1693,1.1667,1.1639,1.1646,1.1667,1.1639
2026-01-20,1.1643,1.1769,1.1633,1.1727,0.0084,0.0042,0.001,,-0.0003,0,0.7,,159238,1295940,105362,,136,57,4.3,1.1819,1.17,1.1582,,1.171,86,0.72,,1.17,1.1659,,1.1664,1.1668,1.1675,1.1677,1.167,,,-0.0009,-0.0003,-0.0006,,1.1922,1.1854,1.1786,1.165,1.1582,1.1514,,1.1789,1.1675,1.1561,,17.6,10.9,61.75,100,66.67,,14.8,11,57.36,↑,,-21.99,12.4,0.0038,,120,0,233.35,146.18,409.39,256.46,23,18,,1.1673,1.1693,1.1683,1.165,1.1727,1.1683,1.165
2026-01-21,1.1725,1.1743,1.1676,1.1688,-0.0037,0.0018,0.0012,,-0.0002,1,-0.33,,146522,1149418,108277,,67,58,4.14,1.1812,1.1697,1.1582,,1.1702,-8,0.37,,1.1697,1.1661,,1.1669,1.1671,1.1676,1.1678,1.1671,,,-0.0007,-0.0004,-0.0003,,1.1796,1.1763,1.1729,1.1662,1.1629,1.1595,,1.1792,1.1676,1.156,,15.6,14,52.7,74.25,91.42,,13.7,13,51.31,↓,,-42.41,5.88,0.0012,,0,0,216.68,135.74,373.59,234.03,23,18,,1.1673,1.1693,1.1683,1.165,1.1688,1.1683,1.165
2026-01-22,1.1685,1.1757,1.167,1.1755,0.007,0.0002,0.0015,,-0.0003,0,0.57,,109328,1258746,108657,,87,60,4.55,1.1805,1.1695,1.1585,,1.1727,25,1.26,,1.1695,1.1665,,1.1686,1.1684,1.1684,1.1684,1.1674,,,0,-0.0003,0.0003,,1.1872,1.1829,1.1785,1.1698,1.1654,1.1611,,1.1804,1.1684,1.1564,,21.3,12.4,63.2,100,91.42,,17.5,12.1,59.12,↑,,-7.33,46.03,0.0096,,14,0,215.2,126.04,358.67,210.07,26,19,,1.1673,1.1693,1.1683,1.165,1.1755,1.1683,1.165
2026-01-23,1.1753,1.1834,1.1728,1.1828,0.0075,0.0006,0.0025,,-0.0002,0,0.62,,132583,1391329,110828,,106,63,5.05,1.1817,1.1697,1.1578,,1.1797,70,1.97,,1.1697,1.167,,1.1714,1.1706,1.1698,1.1695,1.168,,,0.0011,0,0.0011,,1.1971,1.1918,1.1865,1.1759,1.1706,1.1653,,1.1824,1.1698,1.1572,,27,11,71.05,100,91.42,,21.5,11.2,65.75,↓,,-2.34,143.02,0.0192,,77,0,276.83,117.04,439.41,185.78,41,21,,1.1706,1.1706,1.1706,1.1663,1.1828,1.1706,1.1663
2026-01-26,1.1864,1.1907,1.1835,1.188,0.0016,0.0027,0.0029,,0.0036,0,0.44,,183657,1574986,114000,,79,64,5.25,1.1843,1.1703,1.1563,,1.1874,77,2.01,,1.1703,1.1675,,1.1747,1.1733,1.1715,1.1709,1.1688,,,0.0024,0.006,-0.0036,,1.1985,1.1949,1.1913,1.1841,1.1805,1.1769,,1.1843,1.1715,1.1587,,29.8,9.8,75.25,100,100,,23.7,10.4,69.5,↑,,-8.21,224.76,0.0213,,73,0,330.06,108.68,515.72,169.81,50,23,,1.1743,1.1743,1.1743,1.1699,1.188,1.1743,1.1699
2026-01-27,1.1877,1.2083,1.185,1.2041,0.0164,0.0042,0.0027,,-0.0003,0,1.36,,211090,1786076,119037,,233,76,6.99,1.1918,1.1716,1.1514,,1.1991,117,2.68,,1.1716,1.1683,,1.1806,1.178,1.1746,1.1734,1.1702,,,0.0046,0.0057,-0.0011,,1.2366,1.225,1.2133,1.19,1.1784,1.1667,,1.1898,1.1746,1.1594,,44.4,8.7,83.62,100,100,,33.5,9.7,77.55,↑,,-8.32,291.52,0.0398,,176,0,482.48,100.92,634.84,132.79,65,26,,1.1831,1.1831,1.1831,1.1787,1.2041,1.1831,1.1787
2026-01-28,1.204,1.2048,1.1896,1.1954,-0.0086,0.0008,0.0058,,-0.0001,1,-0.72,,227683,1558393,126009,,152,81,7.52,1.1954,1.1727,1.1499,,1.1966,-25,2.28,,1.1727,1.169,,1.1836,1.1807,1.1766,1.175,1.1712,,,0.0057,0.0057,0,,1.2188,1.2112,1.2036,1.1884,1.1808,1.1732,,1.1928,1.1766,1.1604,,39.5,17.4,69.42,75.1,91.7,,31.1,15.2,67.17,↓,,-25.54,209.69,0.0309,,0,0,448.02,93.71,553.11,115.69,65,29,,1.1831,1.1831,1.1831,1.1787,1.1954,1.1831,1.1787
2026-01-29,1.1956,1.1997,1.1906,1.1971,0.0015,0.0026,0.005,,0.0002,1,0.14,,216268,1774661,131911,,91,82,7.51,1.1989,1.1738,1.1487,,1.1958,-8,1.84,,1.1738,1.1698,,1.1863,1.1832,1.1786,1.1766,1.1722,,,0.0066,0.0059,0.0007,,1.2101,1.2056,1.201,1.1919,1.1873,1.1828,,1.195,1.1786,1.1622,,37,15.5,70.48,66.76,80.62,,30.1,14.1,68.1,↑,,-22.18,162.85,0.0362,,0,0,416.02,87.02,507.34,106.12,65,32,,1.1831,1.1831,1.1831,1.1787,1.1971,1.1831,1.1787
2026-01-30,1.1969,1.1975,1.185,1.1851,-0.0118,0.0006,0.0001,,-0.0002,0,-1,,272763,1501898,140882,,125,85,8.41,1.2,1.1744,1.1489,,1.1892,-66,0.19,,1.1744,1.1704,,1.1861,1.1835,1.1792,1.1772,1.1727,,,0.0063,0.006,0.0003,,1.2059,1.1997,1.1934,1.1809,1.1747,1.1684,,1.1962,1.1792,1.1622,,32.9,27.1,54.83,6.89,49.58,,28,21.7,56.34,↓,,-45.94,97.56,0.0252,,0,56,386.3,136.8,454.47,160.94,48,33,,1.1858,1.1831,1.1845,1.1787,1.1851,1.1845,1.1787
2026-02-02,1.1851,1.1875,1.1776,1.179,-0.0061,0.0024,0.0014,,0,0,-0.51,,231634,1270264,146211,,99,86,8.66,1.2004,1.1748,1.1492,,1.1814,-78,-0.76,,1.1748,1.1709,,1.1847,1.1828,1.1792,1.1773,1.1729,,,0.0055,0.0059,-0.0004,,1.195,1.1901,1.1851,1.1752,1.1703,1.1653,,1.1964,1.1792,1.162,,29.2,30.9,48.59,0,24.55,,26,24.5,51.49,↑,,-58.02,42.05,0.0144,,0,74,358.71,201.03,417.1,233.76,28,33,,1.1877,1.1831,1.1854,1.1787,1.179,1.1854,1.1787
2026-02-03,1.1788,1.1829,1.178,1.1818,0.003,0.0011,0.0008,,-0.0002,1,0.24,,151796,1422060,148351,,49,83,8.6,1.201,1.1754,1.1498,,1.1809,-5,-1.85,,1.1754,1.1716,,1.1841,1.1826,1.1794,1.1776,1.1732,,,0.005,0.0057,-0.0007,,1.1887,1.1863,1.1838,1.1789,1.1765,1.174,,1.196,1.1794,1.1628,,29.1,27.5,51.41,8.05,4.98,,26.1,22.8,53.37,↓,,-52.48,35.2,0.0091,,0,0,333.09,186.67,401.31,224.9,28,33,,1.1877,1.1831,1.1854,1.1787,1.1818,1.1854,1.1787
2026-02-04,1.1818,1.1838,1.1791,1.1806,-0.0012,0.002,0.0015,,0,0,-0.1,,152025,1270035,150576,,47,80,8.6,1.2015,1.1761,1.1506,,1.1812,3,-1.24,,1.1761,1.1721,,1.1834,1.1823,1.1795,1.1778,1.1735,,,0.0045,0.0055,-0.001,,1.1879,1.1856,1.1832,1.1785,1.1762,1.1738,,1.1955,1.1795,1.1635,,25.9,25.8,50.1,4.31,4.12,,24.2,22,52.38,↑,,-54.85,32.84,0.0118,,9,0,318.3,173.34,397.88,216.68,29,33,,1.1906,1.1831,1.1869,1.1787,1.1806,1.1869,1.1787
2026-02-05,1.1806,1.1822,1.1775,1.1779,-0.0027,0.0016,0.0004,,0,0,-0.23,,171245,1098790,154498,,47,78,8.63,1.2017,1.1767,1.1516,,1.1792,-20,-1.6,,1.1767,1.1725,,1.1823,1.1816,1.1793,1.1778,1.1737,,,0.0038,0.0052,-0.0014,,1.1856,1.1833,1.1809,1.1762,1.1738,1.1715,,1.1949,1.1793,1.1637,,23,25.9,47.03,0,4.12,,22.5,22.4,50.11,↓,,-60.2,17.34,0.0024,,0,16,295.56,176.96,378.92,226.87,25,32,,1.1929,1.1831,1.188,1.1793,1.1779,1.188,1.1793
2026-02-06,1.1778,1.1826,1.1766,1.1817,0.0039,0.0009,0.0012,,-0.0001,0,0.32,,113546,1212336,154531,,60,77,8.63,1.2019,1.1776,1.1532,,1.1803,11,-0.29,,1.1776,1.173,,1.1822,1.1816,1.1795,1.1781,1.174,,,0.0035,0.0049,-0.0014,,1.19,1.187,1.184,1.178,1.175,1.172,,1.1949,1.1795,1.1641,,24.7,23,51.78,12.98,5.76,,23.6,20.8,53.15,↑,,-59.11,20.07,-0.0011,,0,9,274.45,173.32,356.43,225.09,23,31,,1.1925,1.1831,1.1878,1.1797,1.1817,1.1878,1.1797
2026-02-09,1.1813,1.1927,1.181,1.1915,0.0102,0.0012,0.0003,,-0.0004,0,0.83,,147555,1359891,156585,,117,80,9.01,1.2034,1.1788,1.1543,,1.1884,81,1.06,,1.1788,1.1736,,1.1841,1.1831,1.1806,1.1791,1.1747,,,0.004,0.0047,-0.0007,,1.2075,1.2016,1.1958,1.1841,1.1783,1.1724,,1.1966,1.1806,1.1646,,32.8,20.4,61.65,62.35,25.11,,28.9,19.3,59.96,↓,,-40.68,67.75,0.0035,,101,0,355.85,160.94,444.81,201.18,38,32,,1.1907,1.1831,1.1869,1.1815,1.1915,1.1869,1.1815
2026-02-10,1.1912,1.1929,1.1887,1.1895,-0.0017,0.0017,0.0008,,-0.0003,0,-0.17,,125064,1234827,157543,,42,77,9,1.2041,1.1801,1.156,,1.1904,20,0.65,,1.1801,1.1742,1.1624,1.1852,1.1841,1.1814,1.1799,1.1753,,,0.0042,0.0046,-0.0004,,1.1962,1.1941,1.192,1.1878,1.1857,1.1836,,1.1968,1.1814,1.166,,29.2,20.4,58.87,50.49,41.94,,26.8,19.4,58.01,↑,,-45.52,75.56,-0.0146,,2,0,332.43,149.44,431.73,194.08,38,32,,1.1882,1.1831,1.1856,1.1819,1.1895,1.1856,1.1819
2026-02-11,1.1895,1.1927,1.1833,1.1871,-0.0024,0.0032,0.0038,,0,0,-0.2,,165818,1069009,160921,,94,78,9.06,1.2043,1.1812,1.1581,,1.1877,-27,0.55,,1.1812,1.1747,1.1627,1.1856,1.1846,1.1819,1.1804,1.1758,1.1626,,0.0042,0.0045,-0.0003,,1.2015,1.1968,1.1921,1.1827,1.178,1.1733,,1.1975,1.1819,1.1663,,26,20.8,55.56,58.34,57.06,,24.9,19.7,55.83,↓,,-59.72,51.57,-0.0083,,0,54,308.69,192.77,395.76,247.14,23,31,,1.1871,1.1831,1.1851,1.1819,1.1871,1.1851,1.1819
2026-02-12,1.1872,1.189,1.1852,1.1871,-0.0001,0.0018,0.0019,,0.0001,1,0,,146978,1069009,163116,,38,75,8.94,1.2038,1.1825,1.1613,,1.1871,-6,0.78,,1.1825,1.1752,1.163,1.1859,1.185,1.1824,1.1809,1.1762,1.1628,,0.0041,0.0044,-0.0003,,1.1928,1.1909,1.189,1.1852,1.1833,1.1814,,1.1974,1.1824,1.1674,,23.1,18.5,55.53,58.14,55.66,,23.1,18.3,55.8,↑,,-66.88,40.43,-0.01,,0,0,286.64,179,382.19,238.67,23,30,,1.1848,1.1831,1.184,1.1831,1.1871,1.184,1.1831
2026-02-13,1.1868,1.1885,1.1847,1.1868,0,0.0017,0.0021,,-0.0003,0,-0.03,,128436,940573,164498,,38,72,8.93,1.2024,1.1839,1.1653,,1.1867,-4,0.43,,1.1839,1.1756,1.1632,1.1861,1.1853,1.1828,1.1813,1.1766,1.163,,0.004,0.0043,-0.0003,,1.1924,1.1905,1.1886,1.1848,1.1829,1.181,,1.1972,1.1828,1.1684,,20.5,16.8,54.96,54.24,56.91,,21.5,17.2,55.56,↓,,-67.82,29.45,0.0017,,0,5,266.17,171.21,369.68,237.79,22,29,,1.1848,1.1831,1.184,1.1831,1.1868,1.184,1.1831
2026-02-16,1.1871,1.1873,1.1846,1.1851,-0.002,0.0002,0.0005,,0.0003,0,-0.14,,64864,875709,162905,,27,69,8.9,1.2012,1.1849,1.1685,,1.1857,-10,-0.54,,1.1849,1.176,1.1636,1.1859,1.1853,1.183,1.1816,1.1769,1.1632,,0.0037,0.0042,-0.0005,,1.1894,1.1881,1.1867,1.184,1.1827,1.1813,,1.1968,1.183,1.1692,,18.2,16.8,52,33.99,48.79,,20,17.2,53.76,↑,,-69.86,11.82,0.0061,,0,1,247.16,159.98,358.2,231.86,21,28,,1.1848,1.1831,1.184,1.1831,1.1851,1.184,1.1831
2026-02-17,1.1851,1.1855,1.1805,1.1854,0.0003,0.0001,0.0046,,0,0,0.03,,118283,993992,160857,,50,68,8.61,1.2009,1.1855,1.1701,,1.1838,-19,-0.34,,1.1855,1.1765,1.1639,1.1858,1.1853,1.1832,1.1819,1.1772,1.1634,,0.0034,0.004,-0.0006,,1.1921,1.1896,1.1871,1.1821,1.1796,1.1771,,1.1968,1.1832,1.1696,,16.5,14.9,52.55,37.76,42,,18.8,16,54.02,↓,,-61.9,-15.98,0.0036,,0,41,229.51,189.55,337.51,278.75,10,27,,1.1848,1.1831,1.184,1.1831,1.1854,1.184,1.1831
2026-02-18,1.1853,1.1858,1.1782,1.1784,-0.0069,0.0005,0.0002,,-0.0001,0,-0.59,,99816,894176,158522,,76,69,8.81,1.1998,1.186,1.1722,,1.1808,-30,-0.73,,1.186,1.1767,1.1642,1.1843,1.1842,1.1827,1.1816,1.1772,1.1635,,0.0026,0.0037,-0.0011,,1.191,1.1872,1.1834,1.1758,1.172,1.1682,,1.1965,1.1827,1.1689,,14.7,21,41.18,0,23.92,,17.5,19.9,46.79,↑,,-91.39,-63.55,-0.0022,,0,23,213.12,199.01,308.87,288.42,3,25,,1.1848,1.1831,1.184,1.1831,1.1784,1.184,1.1831
2026-02-19,1.1785,1.1808,1.1742,1.1772,-0.0013,0.0023,0.003,,0.0001,0,-0.1,,119902,774274,159050,,66,69,8.6,1.1996,1.1861,1.1725,,1.1774,-34,-0.83,,1.1861,1.177,1.1645,1.1829,1.1831,1.1822,1.1813,1.1772,1.1636,,0.0018,0.0033,-0.0015,,1.1872,1.1839,1.1806,1.174,1.1707,1.1674,,1.196,1.1822,1.1684,,13.1,20,39.58,0,12.59,,16.3,19.3,45.79,↓,,-83.96,-115.96,-0.0007,,0,40,197.9,224.8,286.81,325.8,6,24,,1.1835,1.1831,1.1833,1.1831,1.1772,1.1833,1.1831
2026-02-20,1.1772,1.1808,1.1743,1.1782,0.001,0.0026,0.0029,,0,1,0.08,,170150,944424,160929,,65,69,8.3,1.1998,1.1859,1.1719,,1.1778,4,-0.72,,1.1859,1.1772,1.1648,1.182,1.1823,1.1818,1.1811,1.1772,1.1637,,0.0012,0.0029,-0.0017,,1.1877,1.1845,1.1812,1.1747,1.1715,1.1682,,1.1956,1.1818,1.168,,12.8,17.8,41.83,11.66,3.89,,15.8,17.9,46.88,↑,,-78.61,-107.6,-0.0035,,0,0,183.76,208.74,266.32,302.52,6,23,,1.1835,1.1831,1.1833,1.1831,1.1782,1.1833,1.1831
2026-02-23,1.1796,1.1835,1.1774,1.1785,-0.0011,0.0039,0.0011,,0.0014,0,0.03,,129379,1073803,158215,,61,68,8.12,1.1996,1.1854,1.1712,,1.1798,20,-0.56,,1.1854,1.1773,1.1651,1.1813,1.1817,1.1815,1.1809,1.1773,1.1638,,0.0008,0.0025,-0.0017,,1.1883,1.1853,1.1822,1.1761,1.1731,1.17,,1.1951,1.1815,1.1679,,11.7,15.8,42.55,18.59,10.08,,14.9,16.6,47.3,↓,,-77.01,-72.43,-0.013,,27,0,197.63,193.83,290.63,285.04,1,21,,1.1835,1.1831,1.1833,1.1831,1.1785,1.1833,1.1831
2026-02-24,1.1789,1.1796,1.1766,1.1774,-0.0015,0.0007,0.0008,,0.0004,0,-0.09,,106541,967262,152987,,30,65,6.25,1.1958,1.184,1.1723,,1.1779,-19,-0.67,,1.184,1.1774,1.1654,1.1805,1.181,1.1811,1.1806,1.1773,1.1639,,0.0004,0.0021,-0.0017,,1.1821,1.1806,1.1791,1.1761,1.1746,1.1731,,1.1941,1.1811,1.1681,,10.4,15.3,40.47,5.58,11.94,,13.8,16.2,46,↑,,-82.89,-90.72,-0.0121,,0,8,183.51,187.99,282.32,289.22,1,20,,1.1816,1.1858,1.1837,1.1831,1.1774,1.1837,1.1831
2026-02-25,1.1773,1.1814,1.1771,1.181,0.0037,0.0004,0.0002,,-0.0001,0,0.31,,107060,1074322,146956,,43,63,5.98,1.1939,1.1833,1.1728,,1.1798,19,0.22,,1.1833,1.1775,1.1657,1.1806,1.181,1.1811,1.1806,1.1774,1.1641,,0.0004,0.0018,-0.0014,,1.1869,1.1848,1.1826,1.1783,1.1761,1.174,,1.1937,1.1811,1.1685,,13.2,13.6,49.25,62.87,29.01,,15.4,15,50.66,↓,,-63.64,-58.1,-0.0061,,18,0,188.4,174.56,299.05,277.08,4,19,,1.1813,1.1877,1.1845,1.1831,1.181,1.1845,1.1831
2026-02-26,1.1809,1.1829,1.1774,1.1798,-0.0011,0.002,0.0024,,-0.0001,0,-0.1,,110999,963323,141693,,55,62,5.93,1.191,1.1825,1.1739,,1.18,2,0.22,,1.1825,1.1776,1.166,1.1804,1.1808,1.181,1.1805,1.1775,1.1643,,0.0003,0.0015,-0.0012,,1.1882,1.1854,1.1827,1.1772,1.1745,1.1717,,1.1934,1.181,1.1686,,11.7,13.4,46.61,54.2,40.88,,14.3,14.8,49.14,↑,,-70.05,-49.56,-0.0073,,15,0,189.94,162.09,306.35,261.44,8,18,,1.1808,1.1877,1.1843,1.1831,1.1798,1.1843,1.1831
2026-02-27,1.1797,1.1827,1.1789,1.1817,0.002,0.001,0.0008,,-0.0001,1,0.16,,114502,1077825,133780,,38,60,4.84,1.1908,1.1823,1.1738,,1.1811,11,0.3,,1.1823,1.1777,1.1662,1.1807,1.1809,1.1811,1.1806,1.1777,1.1645,,0.0003,0.0013,-0.001,,1.1871,1.1852,1.1833,1.1795,1.1776,1.1757,,1.1931,1.1811,1.1691,,12.5,11.9,51.23,89.82,68.96,,14.6,13.7,51.59,↓,,-59.89,-25.36,-0.0051,,0,0,176.37,150.51,293.95,250.85,8,17,,1.18,1.1906,1.1853,1.1831,1.1817,1.1853,1.1831
2026-03-02,1.1769,1.1796,1.1672,1.169,-0.0079,0.0027,0.0018,,-0.0048,0,-1.07,,200346,877479,132215,,145,66,5.91,1.192,1.1818,1.1716,,1.1719,-92,-0.81,,1.1818,1.1777,1.1664,1.1784,1.1791,1.1799,1.1797,1.1774,1.1645,,-0.0006,0.0009,-0.0015,,1.1891,1.1829,1.1767,1.1643,1.1581,1.1519,,1.1931,1.1799,1.1667,,11.1,24.7,31.01,0,48.01,,13.6,21.8,38.42,↑,,-92.94,-182.01,-0.0161,,0,117,163.77,256.76,248.14,389.03,22,17,,1.1765,1.1877,1.1821,1.1831,1.169,1.1821,1.1831
2026-03-03,1.1687,1.1707,1.153,1.1612,-0.0075,0.002,0.0082,,-0.0003,0,-0.67,,259235,618244,137587,,177,74,6.21,1.1943,1.1808,1.1672,,1.1616,-103,-1.38,,1.1808,1.1775,1.1665,1.175,1.1763,1.1781,1.1783,1.1768,1.1645,,-0.002,0.0003,-0.0023,,1.188,1.1792,1.1703,1.1526,1.1438,1.1349,,1.1929,1.1781,1.1633,,9.9,30.6,24.44,0,29.94,,12.6,25.8,32.81,↓,,-77.22,-294.82,-0.0242,,0,142,152.07,380.42,205.5,514.08,43,19,,1.1683,1.1807,1.1745,1.1807,1.1612,1.1745,1.1807
2026-03-04,1.1613,1.1655,1.1575,1.1635,0.0022,0.002,0.0038,,0.0001,1,0.2,,200540,818784,140013,,80,74,6.29,1.1954,1.1799,1.1644,,1.1622,6,-1.48,,1.1799,1.1772,1.1666,1.1727,1.1743,1.1767,1.1772,1.1763,1.1645,,-0.0029,-0.0003,-0.0026,,1.1748,1.1708,1.1668,1.1588,1.1548,1.1508,,1.1915,1.1767,1.1619,,11.4,27.2,29.53,19,6.33,,13.3,24,35.66,↑,,-70.42,-227.5,-0.0149,,0,0,141.21,353.25,190.82,477.36,43,21,,1.1683,1.1789,1.1736,1.1807,1.1635,1.1736,1.1807
2026-03-05,1.163,1.1647,1.1559,1.1609,-0.0021,0.0017,0.005,,-0.0005,0,-0.22,,233576,585208,143130,,88,75,6.29,1.1966,1.1791,1.1615,,1.1605,-17,-1.6,,1.1791,1.1768,1.1668,1.1703,1.1722,1.1752,1.176,1.1757,1.1645,,-0.0038,-0.001,-0.0028,,1.1739,1.1695,1.1651,1.1563,1.1519,1.1475,,1.1902,1.1752,1.1602,,10.1,27.1,27.15,10.12,9.71,,12.4,24.1,33.97,↓,,-76.97,-193.07,-0.0163,,0,16,131.12,344.02,174.83,458.69,45,23,,1.1683,1.1764,1.1723,1.1807,1.1609,1.1723,1.1807
2026-03-06,1.1609,1.1621,1.1546,1.1617,0.0008,0.0004,0.0063,,0,0,0.07,,227268,812476,148816,,75,75,6.14,1.1971,1.1781,1.159,,1.1595,-10,-1.69,,1.1781,1.1765,1.167,1.1686,1.1706,1.1739,1.1749,1.1752,1.1645,,-0.0043,-0.0017,-0.0026,,1.1718,1.1681,1.1643,1.1568,1.153,1.1493,,1.1889,1.1739,1.1589,,9.9,24.1,29.12,17.47,15.53,,12.1,22.4,35.07,↑,,-73.48,-164.16,-0.0165,,0,13,121.75,332.45,162.33,443.27,46,25,,1.168,1.1753,1.1717,1.1807,1.1617,1.1717,1.1807
2026-03-09,1.1549,1.1638,1.1507,1.1637,0.0088,0.0001,0.0042,,-0.0068,0,0.17,,326822,1139298,157779,,131,79,5.23,1.1957,1.1767,1.1576,,1.1594,-1,-0.45,,1.1767,1.1763,1.1671,1.1676,1.1695,1.1729,1.1741,1.1747,1.1645,,-0.0046,-0.0023,-0.0023,,1.1812,1.1747,1.1681,1.155,1.1485,1.1419,,1.1887,1.1729,1.1571,,11,21.4,33.95,35.5,21.03,,12.7,20.8,37.91,↓,,-62.96,-135.79,-0.0148,,0,39,113.05,347.7,143.1,440.13,51,27,,1.1668,1.1718,1.1693,1.1795,1.1637,1.1693,1.1795
2026-03-10,1.1637,1.1667,1.1606,1.1608,-0.0029,0.003,0.0002,,0,0,-0.25,,227148,912150,162883,,61,78,5.24,1.1945,1.1752,1.156,,1.1627,33,-0.03,,1.1752,1.1759,1.1672,1.1662,1.1682,1.1717,1.1731,1.1742,1.1645,,-0.0049,-0.0028,-0.0021,,1.1709,1.1679,1.1648,1.1587,1.1557,1.1526,,1.1873,1.1717,1.1561,,9.8,22.2,30.63,23.11,25.36,,11.8,21.4,35.54,↑,,-69.21,-94.05,-0.0166,,29,0,133.98,322.86,171.77,413.92,41,28,,1.1668,1.1718,1.1693,1.1795,1.1608,1.1693,1.1795
2026-03-11,1.1609,1.1646,1.1561,1.1567,-0.0042,0.0037,0.0006,,0.0001,0,-0.35,,199144,713006,164549,,85,79,5.3,1.1938,1.1737,1.1537,,1.1591,-36,-0.58,,1.1737,1.1756,1.1673,1.1643,1.1664,1.1703,1.1719,1.1735,1.1644,,-0.0055,-0.0033,-0.0022,,1.1707,1.1665,1.1622,1.1537,1.1494,1.1452,,1.1861,1.1703,1.1545,,8.7,24.3,26.36,7.17,21.93,,11,22.8,32.54,↓,,-81.71,-104.73,-0.0243,,0,45,124.41,344.8,157.48,436.46,47,29,,1.1667,1.1718,1.1692,1.1795,1.1567,1.1692,1.1795
2026-03-12,1.1567,1.1575,1.151,1.1511,-0.0056,0.0008,0.0001,,0,0,-0.48,,166645,546361,165533,,65,78,5.42,1.1932,1.1719,1.1506,,1.1532,-59,-0.84,,1.1719,1.1751,1.1673,1.1617,1.164,1.1685,1.1704,1.1726,1.1643,,-0.0064,-0.0039,-0.0025,,1.1619,1.1587,1.1554,1.1489,1.1457,1.1424,,1.1841,1.1685,1.1529,,7.7,27.8,21.69,0,10.09,,10.2,25.2,28.81,↓,,-98.78,-127.85,-0.0287,,0,51,115.52,371.17,148.1,475.86,53,31,,1.1652,1.1718,1.1685,1.1795,1.1511,1.1685,1.1795
2026-03-13,1.1513,1.153,1.1411,1.1416,-0.0097,0.0017,0.0005,,0.0002,0,-0.83,,176107,370254,167916,,119,81,5.9,1.1936,1.1696,1.1457,,1.1452,-80,-1.73,,1.1696,1.1745,1.1673,1.1577,1.1606,1.1659,1.1683,1.1714,1.1641,,-0.0077,-0.0047,-0.003,,1.1613,1.1553,1.1494,1.1375,1.1315,1.1256,,1.1821,1.1659,1.1497,,6.8,35.3,16.15,0,2.39,,9.5,30.2,23.93,↓,,-98.8,-155.13,-0.0401,,0,99,107.27,443.66,132.43,547.73,61,33,,1.1559,1.167,1.1614,1.1747,1.1416,1.1614,1.1747
